[2026-07-24 07:38:03] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:03] ERROR   | [75]    Error: Login timeout
[2026-07-24 07:38:08] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:11] ERROR   |   ✗ Login: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-24 07:38:16] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:16] ERROR   | [76]    Error: Login timeout
[2026-07-24 07:38:21] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:24] ERROR   |   ✗ Login: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-24 07:38:29] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:29] ERROR   | [77]    Error: Login timeout
[2026-07-24 07:38:34] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:36] ERROR   |   ✗ Login: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-24 07:38:41] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:41] ERROR   | [78]    Error: Login timeout
[2026-07-24 07:38:47] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 07:38:50] ERROR   |   ✗ Login: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-24 07:39:00] ERROR   | [79]    Error: Login timeout
[2026-07-24 13:14:10] ERROR   |   ✗ Login: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 500ms
[2026-07-24 13:14:24] ERROR   | [24]    Error: Login timeout
[2026-07-24 13:30:42] ERROR   | [59]    Error: Login timeout
[2026-07-24 13:32:30] ERROR   | [59]    Error: Login timeout
[2026-07-24 13:39:39] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-24 13:39:39] ERROR   | [80]    Error: Login timeout
[2026-07-25 07:22:42] ERROR   | [37]    Error: Login timeout
[2026-07-25 07:25:53] ERROR   | [46]    Error: Login timeout
[2026-07-25 07:30:06] ERROR   | [59]    Error: Login timeout
[2026-07-25 07:34:25] ERROR   |   ✗ Login: All methods failed: The requested resource could not be found, or a request was received using an HTTP method that is not supported by the mapped resource.
[2026-07-25 07:34:30] ERROR   |   ✗ Reset: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-25 07:34:30] ERROR   | [75]    Error: Login timeout
